"sim","censoring","n","perc_censored","alpha_aq","beta_aq","gamma_aq","alpha_tr","beta_tr","gamma_tr","alpha_fc","beta_fc","gamma_fc"
"123-69","Moderate",250,0.428,NA,NA,NA,0.908550833858231,0.71736252989075,0.281999394560669,1.01671291202486,0.227634468378434,0.308500930156375
"123-71","Moderate",250,0.408,NA,NA,NA,1.10037846291012,0.377367406243395,0.0584966210131486,1.04729067099528,0.506759736693055,-0.0696032562333747
"123-72","Moderate",250,0.404,NA,NA,NA,1.2242609877616,0.419142973877667,-0.0319420242246889,0.93362921343928,0.630122895333891,0.19604165210494
"123-74","Moderate",250,0.352,NA,NA,NA,1.00775733025817,0.999304126114318,0.176441724961274,1.07569661520084,0.656770237266919,0.144282244761604
"123-75","Moderate",250,0.408,NA,NA,NA,0.752544150999597,0.92729096389159,0.489302252274551,0.902627749744565,0.335065262328687,0.36338143838184
"123-76","Moderate",250,0.416,NA,NA,NA,1.08107989124692,0.262928609657332,0.202426960833012,1.14479123995554,0.426220054714796,0.0984662580729909
"123-77","Moderate",250,0.436,NA,NA,NA,1.26188987930625,0.337043151679351,0.0171583500043566,1.023406049581,0.530317533215757,0.250353289904247
"123-78","Moderate",250,0.432,NA,NA,NA,0.715811098529283,1.05308792523648,0.46410986589859,1.05991642399878,0.32154925556469,0.364809175105922
"123-79","Moderate",250,0.432,NA,NA,NA,1.06268315581448,0.209086985040399,0.280408585333557,1.09924590781207,0.523765079316895,0.206328053128369
"123-80","Moderate",250,0.408,NA,NA,NA,1.20362550333501,0.426814788124905,0.146645494802477,1.18283888442289,0.39730420791968,0.0768307692828704
"123-81","Moderate",250,0.444,NA,NA,NA,0.925093781065317,0.672916321602011,0.444419936617751,0.875466409399334,0.58718277641587,0.353089850199594
"123-82","Moderate",250,0.428,NA,NA,NA,0.903137680833416,0.714451171242725,0.3564810203332,0.828470987168038,0.651860485676157,0.381965891672236
"123-83","Moderate",250,0.376,NA,NA,NA,1.06425902967674,0.426063117620519,0.333934705302514,1.06063451313299,0.327000563253037,0.077751087896997
"123-84","Moderate",250,0.404,NA,NA,NA,1.11200707182595,0.516323242013541,0.160400396668307,1.1764735543299,0.354379321948173,0.110295230023831
"123-85","Moderate",250,0.42,NA,NA,NA,0.988233094952302,0.629385895601071,0.162553385399829,1.18299051982116,0.279089605012921,0.144664427250341
"123-87","Moderate",250,0.368,NA,NA,NA,0.841006213622687,1.11563950662847,0.200037158422276,0.889663532918649,0.630273848132752,0.31470351746159
"123-88","Moderate",250,0.44,NA,NA,NA,0.901658644673362,0.675360963741796,0.425635569960677,0.926402271928694,0.263894314159953,0.475450692241527
"123-89","Moderate",250,0.376,NA,NA,NA,0.863235129549662,1.06715983208433,0.168728012688215,1.01925868644996,0.359250304505444,0.31512446308189
"123-90","Moderate",250,0.464,NA,NA,NA,1.07639518017546,0.243889290487053,0.307868130915887,1.00136435222274,0.704951722193877,0.119484036082762
"123-91","Moderate",250,0.372,NA,NA,NA,0.936493009588459,-0.0753205019282133,0.343300400759656,0.987568523918653,0.672283147659092,0.278725319151544
"123-92","Moderate",250,0.428,NA,NA,NA,1.08187316941971,0.690870818631107,-0.0229784047378039,1.0697433375152,0.595389241539954,0.154341107208142
"123-93","Moderate",250,0.456,NA,NA,NA,1.09264927768929,0.420555843340534,0.307291104730456,1.0600045261297,0.363501906959937,0.351325039895583
"123-94","Moderate",250,0.412,NA,NA,NA,1.14958524768376,0.234395545848689,0.13097303144284,0.893403027553358,0.589226263384176,0.353702439868625
"123-95","Moderate",250,0.384,NA,NA,NA,0.910491217547268,0.577777416395439,0.155381323126189,1.01940791021558,0.39665690080523,0.36650389983839
"123-96","Moderate",250,0.4,NA,NA,NA,1.1862071384335,0.206422698184467,0.0762411052779893,0.872265953895578,0.626814249476196,0.35853853381729
"123-97","Moderate",250,0.416,NA,NA,NA,0.976776371389128,0.588914328644266,0.211746634337039,1.14260275813697,0.331293441143953,0.278517388784094
"123-98","Moderate",250,0.396,NA,NA,NA,0.97477787451474,0.679302519298663,0.175744307139541,1.05109176608308,0.415280053645775,0.129482141413305
"123-99","Moderate",250,0.42,NA,NA,NA,0.999313452690677,0.448851840518079,0.378381669004294,1.17009242869387,0.206764945779049,0.152087425661346
"123-100","Moderate",250,0.376,NA,NA,NA,0.962532415791011,0.707146453479396,0.24220936830284,1.06574881864318,0.557152529576331,0.110386486021306
"114-2","Moderate",500,0.44,NA,NA,NA,1.05050710403504,0.280666924394742,0.360849890193909,0.962984231227095,0.583131434777535,0.27878278631494
"114-3","Moderate",500,0.432,NA,NA,NA,NA,NA,NA,0.909714478219394,0.468014707714699,0.306159554993538
"114-4","Moderate",500,0.386,NA,NA,NA,1.10898754211529,0.49116380735497,-0.00597936233859495,0.964981643871626,0.503965138103205,0.230096859991752
"114-5","Moderate",500,0.416,NA,NA,NA,1.00812354796387,0.497560024176174,0.318354123685524,1.1415530333731,0.337055940362062,0.178569414583314
"114-6","Moderate",500,0.42,NA,NA,NA,0.974488724460948,0.556369244735913,0.29525736253679,1.07760537424117,0.302127344871422,0.214497861785843
"114-7","Moderate",500,0.436,NA,NA,NA,1.01250770184059,0.472606150888556,0.276559935663855,0.985115146250213,0.325213442454923,0.253927077487058
"114-8","Moderate",500,0.442,NA,NA,NA,0.9780153084597,0.590062176990509,0.390320755145704,0.980399547366271,0.568615732445256,0.315020881846503
"114-9","Moderate",500,0.402,NA,NA,NA,0.99870009281967,0.634291344469266,0.113845348499794,1.00822260848902,0.441699912152181,0.276869815712938
"114-10","Moderate",500,0.434,NA,NA,NA,0.904396134115301,0.552213311610032,0.357382669972243,1.04491343569365,0.315138318561622,0.265009514906999
"114-11","Moderate",500,0.394,NA,NA,NA,1.14345996348588,0.363245865870524,0.122099135023408,1.13175888983168,0.272504693337193,0.181318762097278
"114-12","Moderate",500,0.422,NA,NA,NA,0.919326425931426,0.5988536981405,0.15092213597046,0.996855355207028,0.442755417800176,0.286739535911514
"114-13","Moderate",500,0.384,NA,NA,NA,1.03310093187901,0.408354542100379,0.332853151751691,1.02454537614247,0.36631178535598,0.209944461021695
"114-14","Moderate",500,0.398,NA,NA,NA,0.93467126628201,0.802343860925687,0.276656051044892,0.97124181944623,0.43401028428815,0.255479145991226
"114-15","Moderate",500,0.43,NA,NA,NA,1.00202991479141,0.406707438353407,0.279503244964811,0.963699822150971,0.636617577666377,0.365059173660549
"114-16","Moderate",500,0.402,NA,NA,NA,1.00890387485833,0.319495829402476,0.282503214498338,1.01415737237948,0.544058694944412,0.266255272458858
"114-17","Moderate",500,0.454,NA,NA,NA,0.861297662857123,0.824654437796546,0.278125645181615,0.965801016514206,0.713387299031257,0.158489376638171
"114-18","Moderate",500,0.37,NA,NA,NA,1.02834300525618,0.82955227930143,0.108203339612417,0.953442888938983,0.600156661006809,0.304263792192639
"114-19","Moderate",500,0.41,NA,NA,NA,1.15053852072982,0.421422285797721,0.0446856450073533,1.0083024599347,0.510610374734098,0.278015986204538
"114-20","Moderate",500,0.406,NA,NA,NA,0.969061314830374,0.776422351937537,0.156273077718962,0.979776240254756,0.32596647076177,0.408911038790966
"114-21","Moderate",500,0.406,NA,NA,NA,0.865096753137562,0.516819480300515,0.387112303071423,0.967763086022844,0.620896603265236,0.280736782787076
"114-22","Moderate",500,0.42,NA,NA,NA,0.91746324653937,0.904367003197957,0.315847161861385,0.969739407179264,0.635142437546852,0.249364727086984
"114-23","Moderate",500,0.4,NA,NA,NA,1.1315448757498,0.251287356816392,0.148402575218396,0.924971056688714,0.567067402044105,0.315707460310129
"114-24","Moderate",500,0.4,NA,NA,NA,1.04669742459651,0.28556985147389,0.227618571387938,0.985135728215195,0.516959112545571,0.194252901601575
"114-25","Moderate",500,0.422,NA,NA,NA,0.948769335418153,0.522573591507213,0.459760392120586,1.00434487057956,0.363754067656159,0.376724800644105
"114-27","Moderate",500,0.43,NA,NA,NA,0.94008347072436,0.744207974639866,0.277773035363751,1.05391045117183,0.348550937538319,0.326264744126497
"114-28","Moderate",500,0.396,NA,NA,NA,0.846902258788129,0.664366068176405,0.342800001624354,0.996298042749726,0.322028033243197,0.3973723454403
"114-29","Moderate",500,0.422,NA,NA,NA,0.970162375829374,0.554098951800089,0.203797290383707,1.06507743692562,0.361170952133435,0.0645947601008654
"114-30","Moderate",500,0.388,NA,NA,NA,1.00249463686525,0.562274612171536,0.191666704625909,1.12669757287361,0.330411449103754,0.170188410187463
"114-31","Moderate",500,0.406,NA,NA,NA,1.04232087285745,0.453508334755401,0.232337829659105,0.994796002651403,0.459227439829501,0.277646670213417
"114-32","Moderate",500,0.434,NA,NA,NA,1.08060455131279,0.570283323348398,0.0900470523299425,0.928120051535181,0.587929605294196,0.310386651773547
"114-33","Moderate",500,0.418,NA,NA,NA,0.999870368276851,0.551469140037197,0.294878504570648,0.983837406879625,0.62670667054336,0.26647420694586
"114-34","Moderate",500,0.438,NA,NA,NA,0.920652384498635,0.683064051059827,0.358120847334373,0.973804409011111,0.315915314957585,0.308461372135577
"114-35","Moderate",500,0.41,NA,NA,NA,0.940826872267256,0.820740180379593,0.275798590488966,0.890250127566098,0.637998538691976,0.230985987673871
"114-36","Moderate",500,0.4,NA,NA,NA,1.0030025945583,0.487616389889413,0.333211429989449,0.953283946079641,0.456275134247417,0.378297253632953
"114-37","Moderate",500,0.404,NA,NA,NA,0.872907371122229,0.781749708006616,0.324657093291821,0.944658900398282,0.68340874135339,0.259821616141412
"114-38","Moderate",500,0.438,NA,NA,NA,0.924970338332472,1.02685130928685,0.160522101123382,1.14612357560053,0.400237355476555,0.130465562406466
"114-39","Moderate",500,0.432,NA,NA,NA,1.00068479456038,0.462200634877539,0.244705014545723,1.07846583973459,0.585156643167691,0.0860793284049508
"114-40","Moderate",500,0.396,NA,NA,NA,0.909095598108707,0.599741121090688,0.331418894562623,1.02166732001959,0.434909815975745,0.135010317934936
"114-41","Moderate",500,0.392,NA,NA,NA,0.997265426019333,0.370678272302574,0.286613408495821,1.07684650015315,0.550693279998145,0.209388268068843
"114-42","Moderate",500,0.4,NA,NA,NA,0.987828190871618,0.770501496940352,0.0458776149205775,1.02347543908777,0.411516303669117,0.186102505948085
"114-43","Moderate",500,0.404,NA,NA,NA,1.00822884329502,0.238873426928165,0.299724937023549,0.912716751425606,0.677848038404577,0.198236178984651
"114-44","Moderate",500,0.442,NA,NA,NA,0.98020665378646,0.678661373435902,0.146801101594693,0.91289084260445,0.581441737127555,0.241909834131199
"114-45","Moderate",500,0.398,NA,NA,NA,1.03400053835291,0.590336220597539,0.189774373258215,1.07327096452963,0.471459494122001,0.256319326331358
"114-46","Moderate",500,0.422,NA,NA,NA,1.10591381971689,0.367961981557667,0.129621866686307,1.02529059888881,0.557736513942798,0.183656718007816
"114-47","Moderate",500,0.39,NA,NA,NA,1.01755576893371,0.699001283265682,0.336502027216205,1.01369779935913,0.42208784855846,0.209056700595617
"114-48","Moderate",500,0.39,NA,NA,NA,0.832147932673609,0.633330988770205,0.367021146005036,1.2691951287905,0.500015104887399,0.00176373396610124
"114-49","Moderate",500,0.476,NA,NA,NA,0.842836803767941,0.664576830200574,0.348451519212284,0.964346452636934,0.555752949809245,0.226903970296331
"114-50","Moderate",500,0.426,NA,NA,NA,0.976620983068625,0.430038461701291,0.298743598920938,0.950700083833404,0.47710761976142,0.412654009466705
"114-51","Moderate",500,0.45,NA,NA,NA,0.989096912504618,0.327282785006156,0.293557754617363,0.989173014590151,0.648129975938757,0.142638642580209
"114-52","Moderate",500,0.384,NA,NA,NA,0.904391124094173,0.648590219420493,0.226328440772162,1.07946608878431,0.32712797186075,0.272814980948475
"114-53","Moderate",500,0.408,NA,NA,NA,0.933811910649229,0.874230910506362,0.122133340222547,1.014733820205,0.562186555195086,0.285683521384737
"114-54","Moderate",500,0.384,NA,NA,NA,0.855901052264463,0.686684833696299,0.290697666618102,0.98140891454914,0.482898019066247,0.273180995978511
"114-55","Moderate",500,0.402,NA,NA,NA,0.962332445990713,0.811194037525034,0.224608405767365,1.05805205368252,0.384138960414351,0.325992296412927
"114-56","Moderate",500,0.406,NA,NA,NA,0.905942632243259,0.644313450469091,0.398881194217737,0.815400970328687,0.826004262657644,0.368828849466581
"114-57","Moderate",500,0.416,NA,NA,NA,0.944641101268694,0.565183367830852,0.39564931164745,0.99456765619417,0.574523879495537,0.235070547117173
"114-58","Moderate",500,0.412,NA,NA,NA,1.18360177813708,0.0800833675515111,0.22887741161059,0.959461654604401,0.424401941140163,0.371444807141406
"114-59","Moderate",500,0.396,NA,NA,NA,0.978667807829504,0.54464344252408,0.324787260113695,1.03130232042811,0.447271450985277,0.281344893159359
"114-60","Moderate",500,0.402,NA,NA,NA,0.963246813949656,0.541225475506854,0.331720312915832,0.89755629321861,0.758340688233668,0.394837539833734
"114-61","Moderate",500,0.394,NA,NA,NA,1.03885105733056,0.497692837615977,0.301138630371705,1.07519925119661,0.377339877847952,0.382775295541017
"114-62","Moderate",500,0.404,NA,NA,NA,0.966576681932548,0.557196527660365,0.337044360626941,0.96667565673288,0.693684663358417,0.148105176178762
"114-63","Moderate",500,0.404,NA,NA,NA,0.977041438847577,0.482054329471009,0.221527167244946,0.93571913508301,0.535776694138221,0.349945508406129
"114-64","Moderate",500,0.406,NA,NA,NA,0.966880445914786,0.721280610045421,0.139190822104735,0.928963590614096,0.482237909414893,0.39904274132045
"114-65","Moderate",500,0.428,NA,NA,NA,1.07104704435967,0.252726897204567,0.294842120760267,1.0300072719806,0.554073909019357,0.240683876658865
"114-66","Moderate",500,0.41,NA,NA,NA,1.118896466277,0.362767890305426,0.254438168264085,0.995294536731931,0.596878271973082,0.216425787755326
"114-67","Moderate",500,0.382,NA,NA,NA,1.13762118433236,0.657471556030301,0.113216964086276,1.04426772917601,0.432529498572744,0.291651188729776
"114-68","Moderate",500,0.402,NA,NA,NA,1.13195096686635,0.289964241568764,0.117359568786797,1.01741510909568,0.482421635596019,0.158933949128115
"114-69","Moderate",500,0.408,NA,NA,NA,0.884761579075553,0.624133706858758,0.404956012999707,0.81870244631816,0.643272734403121,0.43145850555092
"114-70","Moderate",500,0.42,NA,NA,NA,1.05222256453701,0.565663866734639,0.0582269629674314,1.03303515520887,0.477197840881139,0.172306531294973
"114-71","Moderate",500,0.454,NA,NA,NA,0.964442767099478,0.536875979202632,0.345027501107197,0.892677514017047,0.604641190567545,0.350758460746511
"114-72","Moderate",500,0.404,NA,NA,NA,1.13505168609847,0.343967138147685,0.0857320342076119,0.887269601829093,0.505477813015302,0.35022066477363
"114-74","Moderate",500,0.432,NA,NA,NA,0.989741764505461,0.589219089731,0.323979177402208,1.06792598612548,0.331166843330522,0.32766533926186
"114-75","Moderate",500,0.424,NA,NA,NA,1.0499620820358,0.373597759590781,0.24612869504916,1.00228109315778,0.513900108122764,0.143074874017451
"114-76","Moderate",500,0.42,NA,NA,NA,0.924493674987176,0.572909582714043,0.24360820540157,1.02864786177164,0.569037209723982,0.159645552510318
"114-77","Moderate",500,0.398,NA,NA,NA,0.815713114516585,0.881921773562106,0.301275101576013,0.774566868998307,0.817800393591233,0.41702884696342
"114-78","Moderate",500,0.406,NA,NA,NA,1.00011563947819,0.595134837692816,0.330031040362556,0.816027734253907,0.85616039388745,0.350280545448222
"114-79","Moderate",500,0.44,NA,NA,NA,1.00548961384071,0.912122147647207,0.11100551427552,0.907761764039214,0.49643469792219,0.311515190850576
"114-80","Moderate",500,0.416,NA,NA,NA,0.922485383115967,0.53469772907953,0.460456447691037,1.06850245430961,0.545459388178985,0.075209089696986
"114-81","Moderate",500,0.44,NA,NA,NA,0.896649794641721,0.827559505837261,0.266100249283851,0.958741578342389,0.36921953693651,0.266904409151274
"114-82","Moderate",500,0.428,NA,NA,NA,0.958598596225919,0.671569196592138,0.387571162173562,0.778956797718053,0.509905431766432,0.419544567910673
"114-83","Moderate",500,0.39,NA,NA,NA,0.896031078442993,0.882120439792824,0.119790271277993,1.05321710615151,0.370914744540291,0.219114436603161
"114-84","Moderate",500,0.406,NA,NA,NA,0.982600772913295,0.759397212259139,0.20746390247088,0.826605713516367,0.640646096909653,0.474587538917751
"114-85","Moderate",500,0.402,NA,NA,NA,0.892649528903759,0.725676115494575,0.30833048180541,1.0189276327074,0.451235915506416,0.248137696556061
"114-86","Moderate",500,0.4,NA,NA,NA,0.91192051808323,0.92055546462134,0.202057803592237,1.10240071755285,0.439808305285218,0.129640595997636
"114-87","Moderate",500,0.38,NA,NA,NA,0.926439779335519,0.619826284151373,0.268428523126146,1.04980019110806,0.409517890577607,0.352506028777324
"114-88","Moderate",500,0.368,NA,NA,NA,0.882969526136561,0.710870498123163,0.37513720700417,1.03289807199269,0.414461141463195,0.263086583751921
"114-89","Moderate",500,0.416,NA,NA,NA,0.896144607062055,0.664539915028383,0.300786037127131,0.882703737980757,0.460625640564643,0.304371079944903
"114-90","Moderate",500,0.422,NA,NA,NA,0.931381299199009,0.724739444291179,0.283106254603574,1.02401755245711,0.391993330377237,0.292830180359822
"114-91","Moderate",500,0.43,NA,NA,NA,1.02324970660107,0.563829978095225,0.226025050810014,0.919933114341339,0.484694516035173,0.299776812621099
"114-92","Moderate",500,0.402,NA,NA,NA,0.920970589800737,0.677101487461609,0.394933467908806,0.948066907430995,0.709550217167435,0.181442131634906
"114-93","Moderate",500,0.412,NA,NA,NA,1.11161427777298,0.336622721726681,0.175815753907341,0.999788020744379,0.423159139873312,0.190854052458765
"114-94","Moderate",500,0.41,NA,NA,NA,0.963169097705815,0.629148378416994,0.327162904131067,1.04026521955428,0.346647421153377,0.231333448493439
"114-95","Moderate",500,0.404,NA,NA,NA,1.0860429436945,0.568886685559197,0.312750919949653,0.969019666479258,0.517564602997871,0.31857594929715
"114-96","Moderate",500,0.402,NA,NA,NA,0.974793822024283,0.805538828358499,0.159055372023342,0.970845227855451,0.571054210657909,0.258054407554257
"114-97","Moderate",500,0.456,NA,NA,NA,1.11804560362515,0.342380517332982,0.172284040891794,0.95313219346088,0.606743065308093,0.270437084253144
"114-98","Moderate",500,0.416,NA,NA,NA,1.12310386884846,0.697860649011263,0.0557000130009534,1.02909307623522,0.460322354667667,0.148751519452645
"114-99","Moderate",500,0.428,NA,NA,NA,0.94495244013116,0.792592161604301,0.241493572147199,0.969788993468467,0.488614610973678,0.255017172722673
"114-100","Moderate",500,0.37,NA,NA,NA,0.982910071682824,0.658975072332823,0.426532694208018,1.02662505538851,0.503006447162158,0.181889568595089
"115-2","Moderate",500,0.386,NA,NA,NA,1.01306804388052,0.325525143218223,0.375319172691436,0.991987506534949,0.372381480086405,0.199047592574613
"115-3","Moderate",500,0.364,NA,NA,NA,0.990251854840561,0.310026340876792,0.394139155490154,0.90086855840146,0.576660173154531,0.255279066373865
"115-4","Moderate",500,0.418,NA,NA,NA,0.957857786040201,0.575135088520692,0.19885267554279,0.925538096533669,0.584620810823699,0.261472586159091
"115-5","Moderate",500,0.418,NA,NA,NA,0.994124532944073,0.627253501897469,0.258364642875418,1.03041402942491,0.380642864702646,0.269757894902114
"115-6","Moderate",500,0.392,NA,NA,NA,0.936761759397427,1.23229587475984,0.109524943051592,1.08455678678393,0.463607310847686,0.0497203730419833
"115-7","Moderate",500,0.436,NA,NA,NA,0.935625192385233,0.674172163890101,0.327449683985969,1.03796284858655,0.425847188446128,0.194984207920019
"115-8","Moderate",500,0.364,NA,NA,NA,0.959232352103435,0.552268729579601,0.233539585004871,0.985847660549882,0.474041886380518,0.249881736544087
"115-9","Moderate",500,0.414,NA,NA,NA,1.01779221255292,0.399986922824332,0.236083492716544,1.00683569312226,0.656382154217209,0.179269650213703
"115-10","Moderate",500,0.392,NA,NA,NA,0.922370346112003,0.879548801280928,0.138935341539736,0.992478555321696,0.529444524341106,0.187632892097619
"115-11","Moderate",500,0.444,NA,NA,NA,1.01063532393604,0.823004457341422,0.157313888167606,1.03449623847239,0.519442847794088,0.118088032102786
"115-12","Moderate",500,0.372,NA,NA,NA,0.932299610950485,0.486990640279419,0.30858048929956,1.03034905931912,0.564519709055189,0.164802850114896
"115-13","Moderate",500,0.396,NA,NA,NA,1.05341438709475,0.350182146167912,0.215868667724684,0.938944075980573,0.504303343978518,0.354644161027209
"115-14","Moderate",500,0.404,NA,NA,NA,0.992436959631579,0.431277578913788,0.33639310501427,0.974866204945023,0.428626699786784,0.166816480796735
"115-15","Moderate",500,0.41,NA,NA,NA,0.95004700876743,0.820850722519513,0.296140907364216,1.04510130611954,0.497435378951612,0.278441310870994
"115-16","Moderate",500,0.39,NA,NA,NA,1.06787552935048,0.470225792549044,0.0977112570729672,1.04143836275801,0.363861012068098,0.323688214005494
"115-17","Moderate",500,0.396,NA,NA,NA,0.892005217303316,0.436564495868871,0.442084069242198,0.969641120980454,0.551675003252094,0.26448765804008
"115-18","Moderate",500,0.428,NA,NA,NA,0.981326473864108,0.365258104474805,0.275847643351894,0.966692333815501,0.46612219026547,0.406956712934211
"115-19","Moderate",500,0.396,NA,NA,NA,0.956717091935234,0.539943320648565,0.300587920847854,0.847471829347495,0.726574441672348,0.276398296579616
"115-20","Moderate",500,0.426,NA,NA,NA,1.09722367093548,0.339950491887386,0.183475206247227,0.918026031575822,0.520368413095895,0.356982925286867
"115-21","Moderate",500,0.454,NA,NA,NA,1.11363193273015,0.592023705692283,0.0774691869618062,0.938681396495936,0.644444846923807,0.333390258034182
"115-23","Moderate",500,0.438,NA,NA,NA,1.04088902684018,0.376216612923856,0.221831485048028,0.987770467251044,0.62362568127319,0.310940297217025
"115-24","Moderate",500,0.404,NA,NA,NA,0.829509151937381,1.20778259437472,0.325417513986067,1.08043085853886,0.340345600941721,0.208459258833957
"115-25","Moderate",500,0.388,NA,NA,NA,0.896042410819016,0.708568082986511,0.450513491949391,1.03767722429001,0.402101170220713,0.377074037568143
"115-26","Moderate",500,0.424,NA,NA,NA,1.0676136712762,0.51409063874457,0.261846881573521,1.06941186582756,0.365643585197475,0.25690924402953
"115-27","Moderate",500,0.426,NA,NA,NA,0.987632839453895,0.750628778342395,0.184159185754839,0.925210453005374,0.629590897576493,0.12311913532052
"115-28","Moderate",500,0.4,NA,NA,NA,0.946703657631864,0.637666711306165,0.190544326154316,0.991304186601375,0.474891087624333,0.170813560420979
"115-29","Moderate",500,0.404,NA,NA,NA,0.889731037487285,0.681469673092155,0.394955134052969,1.13502564910806,0.484886089583829,0.140303804261371
"115-30","Moderate",500,0.37,NA,NA,NA,0.927347405406069,0.605459347462082,0.30567143658468,0.933397821188121,0.502013660411412,0.312674120890305
"115-31","Moderate",500,0.392,NA,NA,NA,1.05390891448997,0.221179124314471,0.185402638714572,0.913115664207182,0.446883102209183,0.462249635103006
"115-32","Moderate",500,0.392,NA,NA,NA,1.07091428859093,0.649277052928413,0.169359116796425,0.977845240766496,0.502421592945734,0.141283759811443
"115-33","Moderate",500,0.358,NA,NA,NA,1.01682285871234,0.271993300525669,0.422894060067676,0.9934943236574,0.630354906980036,0.181823318204534
"115-34","Moderate",500,0.388,NA,NA,NA,0.996308413170659,0.52736267730867,0.347276315814678,0.931244424837246,0.704984176740254,0.316998860760973
"115-35","Moderate",500,0.398,NA,NA,NA,1.05233004474076,0.426687935646239,0.278030192210728,1.01557195034613,0.370534610670756,0.42208608337075
"115-36","Moderate",500,0.398,NA,NA,NA,1.14001720609213,0.42761997083773,0.0889795841635397,1.09093915497221,0.542481556106325,0.162962381141098
"115-37","Moderate",500,0.366,NA,NA,NA,0.983423906568932,0.651130984096561,0.191034818237563,1.04556158869313,0.445740174438289,0.256834926156459
"115-38","Moderate",500,0.4,NA,NA,NA,0.91597607397799,0.439371398930043,0.33652708494953,1.07399116029771,0.322359594778251,0.21163238171926
"115-39","Moderate",500,0.406,NA,NA,NA,1.14525542856353,0.349886115786431,0.15353888754974,0.962117230067838,0.622030474083529,0.20120255154017
"115-40","Moderate",500,0.428,NA,NA,NA,0.987023624384325,0.375379671039932,0.162466474911955,0.969574946348931,0.516657377889172,0.151106953297626
"115-41","Moderate",500,0.408,NA,NA,NA,1.02838350086258,0.531783206013025,0.207795986202538,1.06036641700268,0.411859414863002,0.114748974127226
"115-43","Moderate",500,0.428,NA,NA,NA,1.07324067165072,0.612124920555864,0.36464914067262,1.06974536591502,0.556818084632467,0.0574870444712939
"115-44","Moderate",500,0.434,NA,NA,NA,0.938494816935368,0.542146306987119,0.304378416679181,0.979717441250706,0.516303283009144,0.295256201379708
"115-45","Moderate",500,0.374,NA,NA,NA,1.09144755022323,0.722905272771069,0.0715520363511614,0.985157673309146,0.568015585553647,0.232628377829295
"115-46","Moderate",500,0.424,NA,NA,NA,0.925396005585177,0.965735598472416,0.240412498848623,1.10516835715814,0.438833556393859,0.238960501786323
"115-47","Moderate",500,0.386,NA,NA,NA,1.03446456227147,0.696945052381036,0.266880801126959,1.04660013904744,0.466488779516432,0.222591776593985
"115-48","Moderate",500,0.398,NA,NA,NA,0.893952393496207,0.895128772184223,0.234402974756515,0.972935247324153,0.459711492944295,0.333161746666856
"115-49","Moderate",500,0.42,NA,NA,NA,1.12703294327655,0.460658962613029,0.213923243929856,1.08020344503103,0.624977968250452,0.140207990177221
"115-50","Moderate",500,0.364,NA,NA,NA,0.939201251642622,1.05623321716228,0.141083103669178,1.02889465655433,0.480466935823644,0.193645789374794
"115-51","Moderate",500,0.436,NA,NA,NA,0.804536357211264,0.516985268289558,0.370875263211923,0.98973924518229,0.437343081151209,0.223177178214405
"115-52","Moderate",500,0.382,NA,NA,NA,1.00853059903211,0.634026048386996,0.262838543227001,1.05270342025847,0.523927292360133,0.0994010523600112
"115-53","Moderate",500,0.422,NA,NA,NA,0.894934553534664,0.431675695203316,0.452253899699351,0.991164256936754,0.481669355767148,0.264371193824381
"115-54","Moderate",500,0.396,NA,NA,NA,1.02063181608906,0.66219540000799,0.269054506780743,1.24284481569022,0.318556644074393,0.0824041738441788
"115-55","Moderate",500,0.398,NA,NA,NA,1.14679644087697,0.187639684631428,0.253504105285716,0.913359705838763,0.431169313505428,0.443031445481601
"115-56","Moderate",500,0.382,NA,NA,NA,1.05375543943196,0.727502917415274,0.191756152867598,1.06030854423028,0.290111336490211,0.209397803222224
"115-57","Moderate",500,0.386,NA,NA,NA,1.01595009814362,0.414354011040289,0.282320031139377,1.06549676114237,0.54680957846056,0.170313578425373
"115-58","Moderate",500,0.4,NA,NA,NA,0.938554639529635,0.541780254605032,0.252343780389643,1.01783922411675,0.461225647435845,0.188177577674906
"115-59","Moderate",500,0.424,NA,NA,NA,0.879942915199728,0.490933128719694,0.378073968660098,0.988264605545737,0.368293795626843,0.382959220031974
"115-60","Moderate",500,0.448,NA,NA,NA,0.884850868146907,0.601927024529309,0.266276047922254,1.00620758484742,0.515581163381806,0.276228366949938
"115-61","Moderate",500,0.456,NA,NA,NA,1.0010981958301,0.66130147331037,0.234564181980961,0.941737426222078,0.540595091612813,0.282249874231575
"115-62","Moderate",500,0.38,NA,NA,NA,0.952893653100193,0.548209797924765,0.321470896275759,0.853268276017604,0.684777304971561,0.33513585675767
"115-63","Moderate",500,0.444,NA,NA,NA,1.0671840363116,0.388258701990344,0.244767042986258,0.891536966286474,0.578250125396628,0.51265940929212
"115-64","Moderate",500,0.416,NA,NA,NA,1.01672532344079,0.45860752893528,0.329968898268821,0.831938219876975,0.798764203080866,0.37399586016732
"115-65","Moderate",500,0.41,NA,NA,NA,0.951284514796238,0.915755984195651,0.217996089488916,1.0758679987883,0.637613213808484,0.117145495804619
"115-66","Moderate",500,0.44,NA,NA,NA,0.9257968984545,0.621006628135681,0.272630977945539,0.985715112188189,0.497231653973597,0.302096496750397
"115-67","Moderate",500,0.43,NA,NA,NA,1.06018478616859,0.633237289964412,0.156197372566967,1.07382354949269,0.417414642454013,0.171110945983639
