"sim","censoring","n","perc_censored","alpha_aq","beta_aq","gamma_aq","alpha_tr","beta_tr","gamma_tr","alpha_fc","beta_fc","gamma_fc"
"120-96","Heavy",2000,0.7625,1.08625130229099,0.338208952913412,0.23930181802071,1.0835508577525,0.625683251026819,0.239183105524481,0.988296500838012,0.472891348319711,0.280130008905545
"120-97","Heavy",2000,0.785,1.03589837559088,0.482200415716384,0.289312082088379,1.0349270666935,0.79568438508676,0.288696095963227,0.991015982276499,0.592324061781764,0.192852260168513
"120-98","Heavy",2000,0.784,0.956420721973331,0.511323806920919,0.305181107163584,0.939043015726851,0.910548405964111,0.305045044552929,0.966658382689444,0.510985663861943,0.314234311126997
"120-99","Heavy",2000,0.778,0.979345878749525,0.471773397561325,0.28954418918306,0.963112138769073,0.860445930447033,0.289394734327737,1.00723745282883,0.49657649325025,0.24675996904574
"120-100","Heavy",2000,0.764,0.919295597358869,0.663954334072068,0.286290734642411,0.903381255799424,1.18518048748595,0.286442571424704,1.03442090919316,0.591007293729239,0.160562969359002
"121-1","Heavy",2000,0.7705,1.04288200109824,0.333770641586786,0.247552123043641,1.03360875035007,0.682406773570501,0.247340744956094,0.956583101866177,0.563825461352324,0.264497480879454
"121-2","Heavy",2000,0.759,1.07051830017456,0.393485325855264,0.236725848994705,1.05568516208951,0.788135882750128,0.236739137845652,0.976391418336237,0.534025533571166,0.328763492641379
"121-3","Heavy",2000,0.78,1.04151577433117,0.387583083532034,0.235615928997536,1.04524067331893,0.677414529792852,0.235953195075766,1.01888091759683,0.418695652335164,0.258444000469252
"121-4","Heavy",2000,0.7825,1.03815533420428,0.442854171976953,0.209929645190248,1.02120336957767,0.882623946047432,0.210008032140803,1.00202992239408,0.503786071007346,0.26957957565378
"121-5","Heavy",2000,0.78,0.99457342560664,0.556667488297804,0.170690714454978,0.98411448116246,1.10653943183425,0.171345712528189,1.00485700211612,0.472494541905239,0.222076795137735
"121-6","Heavy",2000,0.771,0.986657662847192,0.423390647450081,0.256313441773262,0.978424450902083,0.768696035727801,0.256043641660184,0.970184182566752,0.483985423440704,0.318394465979814
"121-7","Heavy",2000,0.776,1.0904838744487,0.478804761470071,0.133565441409344,1.08050919443985,0.761971017562889,0.133908827106983,1.01296106635053,0.533871583176145,0.235768929837198
"121-8","Heavy",2000,0.7745,1.10482783325384,0.266562964411773,0.263544792593795,1.09483887072817,0.504051219573012,0.263295707714711,1.01374120125643,0.518515679622918,0.267491882180551
"121-9","Heavy",2000,0.77,1.02498377556751,0.603884438358319,0.148930155476224,1.00382285546164,1.26294398290111,0.14900588489473,1.06795134770672,0.477023599332001,0.192578194239623
"121-10","Heavy",2000,0.765,0.982512927420213,0.5377693214595,0.28604547695954,0.983451198215695,0.97824732624649,0.286012532777966,0.944742721273775,0.535150605461331,0.24496951308992
"121-11","Heavy",2000,0.77,0.984936216024424,0.502101430737661,0.266752450639608,0.974246971112919,0.92806092386047,0.266537903606369,0.936940836361151,0.515156195987538,0.326054719549795
"121-12","Heavy",2000,0.763,0.945654788031349,0.646847572836458,0.262633823654034,0.927360355375209,1.2792234692796,0.264245344355644,0.968632057418783,0.538051920338985,0.299711446645426
"121-13","Heavy",2000,0.7685,1.0705891733589,0.325132672208398,0.221920453351516,1.06022155527751,0.618934135090506,0.222088767344853,1.05837514673513,0.408414912317404,0.231369266230653
"121-14","Heavy",2000,0.7665,1.04956449645921,0.502195854151782,0.221924457037544,1.04233037311909,0.871807672110167,0.222398614012191,1.05018311056205,0.367397999498172,0.252986320761865
"121-15","Heavy",2000,0.7755,0.96178158575442,0.398402927824809,0.391874732785568,0.956480368914856,0.703389479085825,0.391570376774711,0.979875010999715,0.502038215392682,0.294068156520061
"121-16","Heavy",2000,0.7795,0.968163849639915,0.642343248479402,0.240225027242821,0.951324342506459,1.1134717970029,0.239683749751654,0.966986147119696,0.473804667753061,0.295694145244425
"121-17","Heavy",2000,0.782,1.00327673662282,0.621541260056095,0.19838955628013,0.99212222933404,1.11542274740371,0.198538580863463,0.990469449986321,0.545297843755749,0.223243441328751
"121-18","Heavy",2000,0.7885,0.957071386152274,0.462738045364428,0.310598088757684,0.945859091827953,0.777706525158847,0.311143066920729,1.04936046956327,0.526846341522674,0.185508007321065
"121-19","Heavy",2000,0.774,0.967554068856067,0.531852513494646,0.334256296914177,0.958434557359356,0.75769418461571,0.334215658142134,1.01562941021956,0.50354878720274,0.247805047361558
"121-20","Heavy",2000,0.7645,0.978791403496461,0.558978551353817,0.204292536100426,0.96868502752118,0.974176416368507,0.203739197849971,0.99993795684508,0.429787754350816,0.28117663352564
"121-21","Heavy",2000,0.766,1.00291632320401,0.49931301069901,0.248416968676469,0.985640631382866,0.977953206475598,0.247255703090833,0.960720118511074,0.478035611295515,0.272133277995551
"121-22","Heavy",2000,0.7785,0.969792600453454,0.519631704403828,0.315356398759996,0.948777408383092,1.121072835053,0.315864777744374,0.956826280625454,0.545036464913715,0.291956390735232
"121-23","Heavy",2000,0.7615,1.03183637298395,0.264343900756691,0.309151894504252,1.02340154337206,0.490282183654055,0.308688900514435,1.04590914232682,0.494318211737262,0.205432812410674
"121-24","Heavy",2000,0.784,0.900719848010064,0.702588119675567,0.281329311795803,0.883972094761616,1.53421734297368,0.280884511431663,0.981158536200776,0.491376627393576,0.219504179406115
"121-25","Heavy",2000,0.78,0.96988707979946,0.405157084451308,0.322429089936779,0.954029941970433,0.918503487681616,0.322220536772768,1.01368309068754,0.41566061514734,0.262031491462295
"121-26","Heavy",2000,0.759,0.979333778438481,0.630707557149107,0.262679014280242,0.968611193283655,1.19214583347582,0.261811303576538,1.02977826220718,0.407720176545286,0.271545401219647
"121-27","Heavy",2000,0.7795,1.05658199973348,0.323456984528812,0.294184314311649,1.04814151562946,0.596130839314436,0.294121770531605,1.00866309370539,0.49431699899554,0.247378970499005
"121-28","Heavy",2000,0.7825,1.0451176701191,0.502746785167698,0.166750492161451,1.04156240156122,0.940431084547322,0.167620455759581,0.967053932443874,0.488109931613648,0.287567033417521
"121-29","Heavy",2000,0.787,1.02015523962976,0.350229512309186,0.25312742838163,1.00480952741,0.580558606160518,0.252786423090012,1.02025051257903,0.507947341348079,0.203848021019394
"121-30","Heavy",2000,0.7805,0.98148874146716,0.582163574802465,0.227586136045022,0.956405330228758,1.28459054300685,0.22772100769971,0.958449292866028,0.615185270243826,0.27320764345355
"121-31","Heavy",2000,0.76,1.05032557049484,0.244310106444191,0.362932846009689,1.04277785547413,0.403997511473621,0.3626282232841,0.979702625803176,0.523795332592116,0.302746516258749
"121-32","Heavy",2000,0.7825,1.08014734663777,0.259282584549469,0.241466055851225,1.07500617456749,0.552730715518904,0.241433947401459,1.03719164957606,0.476832005355112,0.221390708682551
"121-33","Heavy",2000,0.7795,0.978873680409861,0.521490043416367,0.268929151151415,0.969950795281917,0.804553287096004,0.268939162413413,1.01142991594004,0.537604757380217,0.257140303929013
"121-34","Heavy",2000,0.7695,0.98733125671972,0.52833895662547,0.256679394018859,0.971283323140382,1.06677039842129,0.256186950997975,0.992388318745347,0.537060596693907,0.204007103021407
"121-35","Heavy",2000,0.7645,1.06029739440774,0.55563399670947,0.223726846716159,1.04789131482506,1.08324971508366,0.223632089063985,1.02555445851016,0.503975960408642,0.205754214826945
"121-36","Heavy",2000,0.7715,0.935488274786224,0.599350551611569,0.317409819354949,0.925356445782653,1.16864210207437,0.317634892575499,1.02453866284446,0.427568596016512,0.285085861277196
"121-37","Heavy",2000,0.762,1.01161657203177,0.45887134546075,0.291111832039004,0.994491342460163,0.854707467122315,0.290941119937964,1.0136245466935,0.486433985006492,0.175137198083626
"121-38","Heavy",2000,0.759,0.902293254191176,0.690912680382577,0.263726015830081,0.894107784562973,1.05202260213017,0.263785200283545,0.962710074066636,0.517481678453243,0.262458075825632
"121-39","Heavy",2000,0.7735,0.945276035458614,0.732668802346176,0.200640216469878,0.931879537547267,1.15177074545843,0.200615476318712,1.00255183431556,0.496941274852181,0.254967237911237
"121-40","Heavy",2000,0.769,1.03821280764745,0.458648201617288,0.258794643278659,1.02624130699313,0.91473215504515,0.258447771208664,1.01992663462709,0.454036530070671,0.226917145908334
"121-41","Heavy",2000,0.779,0.817864869865231,0.860452133572982,0.313303121314306,0.794835131336173,1.55337133408959,0.313129524373131,1.05335683006247,0.392608774761869,0.249287228135661
"121-42","Heavy",2000,0.7895,1.02230859945166,0.479203165939803,0.244981547558708,1.01015579688181,0.861098643416394,0.245081866539218,1.00527520299335,0.454878785526374,0.258681515257755
"121-43","Heavy",2000,0.789,0.975141465700768,0.621369669806097,0.300320924947973,0.967390300280106,1.21389775697949,0.301040199368785,0.965172846430378,0.578623171367983,0.244682751221731
"121-44","Heavy",2000,0.785,0.992612963256512,0.712498110662008,0.193340314517853,0.96820059260107,1.48245204674703,0.193971714740406,0.987113425101542,0.494559384214316,0.252251155876952
"121-45","Heavy",2000,0.7915,1.01403202408686,0.531129359440374,0.22890389306953,1.0024517341606,0.898709025011032,0.228554296088995,0.98279153488923,0.506318537550236,0.27893783056525
"121-46","Heavy",2000,0.7765,0.92399424555286,0.825826070087551,0.236452791146489,0.900915887141087,1.63189500120429,0.235583739536374,1.00596181771145,0.462402191445729,0.222875451341771
"121-47","Heavy",2000,0.78,0.88573290740129,0.660452317191085,0.3202717088846,0.868642157820705,1.29072532087671,0.320105845691601,1.02693021180358,0.525421039629838,0.253418870138373
"121-48","Heavy",2000,0.779,1.04180633129822,0.332782978512489,0.227615859515174,1.02379804086617,0.737252760492712,0.227014641550532,1.03640423750282,0.40744112904624,0.26809494365769
"121-49","Heavy",2000,0.7765,1.09176131391517,0.321095698668013,0.178278307880594,1.07799862042394,0.612861187977876,0.178497179574004,1.01934071009737,0.434976217603393,0.266656974047968
"121-50","Heavy",2000,0.7845,0.98868164634754,0.515906687715722,0.275863753438826,0.975601961643184,0.986400494415125,0.276164382722434,0.976184295966801,0.525766897862463,0.286615326518305
"121-51","Heavy",2000,0.767,0.98637207955374,0.6138921531576,0.202026567588976,0.965524019758091,1.29397883391868,0.202382494840255,0.979503516224249,0.548439229393456,0.257579317468222
"121-52","Heavy",2000,0.783,0.941117203006936,0.67485508836074,0.249113264463824,0.923621139277825,1.20385197950438,0.249880323186915,1.00793156992992,0.486213501037532,0.264351834303922
"121-53","Heavy",2000,0.772,1.04440952025675,0.417812588845874,0.242983281590257,1.04453451563561,0.790026603621331,0.24261788536418,0.974809934374638,0.561827814649043,0.198183277920565
"121-54","Heavy",2000,0.7915,0.953447658533532,0.634248602771565,0.262329967800868,0.937958208000397,1.15569287478618,0.262283568136067,1.06096396837786,0.524813341468163,0.135059512342243
"121-55","Heavy",2000,0.7755,0.963918434977295,0.589807788621064,0.297586726339957,0.952366936241644,1.00302114910949,0.29634702208385,1.01954405679178,0.494884923934243,0.209064540017898
"121-56","Heavy",2000,0.775,0.980532054417535,0.504699955590645,0.320133143742061,0.965934624438184,0.976925639910077,0.319993062358214,1.04060103906232,0.564384991373536,0.207016568069072
"121-57","Heavy",2000,0.787,1.04087469741787,0.466290795097569,0.190669937795085,1.03163103641485,0.921513536109911,0.190199591047898,0.947723462603667,0.406345532642489,0.374645917504765
"121-58","Heavy",2000,0.778,1.04959606400596,0.441277537002745,0.276735066030529,1.03976542866888,0.774048552127016,0.27666126311237,0.9559023383619,0.616532648201391,0.330643936430877
"121-59","Heavy",2000,0.7745,0.992496457779134,0.383346323184339,0.348836589617899,0.984230061722521,0.698209290756736,0.348768728409041,0.980858759744435,0.555717057679724,0.280004704492466
"121-60","Heavy",2000,0.787,0.904683570125206,0.588938419301135,0.310960960261444,0.892282875594262,1.0487549849561,0.311153887657811,0.975930233673717,0.476986244714782,0.24782320907476
"121-61","Heavy",2000,0.7885,0.931026535945111,0.687193938097134,0.24654546000336,0.903880801960234,1.32295154440243,0.246924801739411,0.994783072342559,0.547206623775973,0.262126880598748
"121-62","Heavy",2000,0.788,0.980508496579749,0.512504301775783,0.24002690543949,0.971626387647033,0.844538314570993,0.240301934599864,1.05850609272874,0.377979764417552,0.199794693853403
"121-63","Heavy",2000,0.7895,0.968580381413697,0.49931401563837,0.228151994331322,0.954930039893583,0.86208451371278,0.227477928837802,1.01860413339027,0.481476713424542,0.278161136505044
"121-64","Heavy",2000,0.778,1.03923823223053,0.27160789815872,0.295585217318146,1.04117744346403,0.426031973503653,0.295540794617275,0.986437417823574,0.617889176668712,0.183447222330016
"121-65","Heavy",2000,0.773,0.947319894168909,0.802563508710729,0.233466527719596,0.935133944045696,1.18852825591852,0.233756548197198,1.01719870075839,0.520486332603718,0.212624851945662
"121-66","Heavy",2000,0.7835,0.922905551457964,0.53215501276554,0.376010554869698,0.906576058902454,1.01170882506344,0.376009790281176,0.962797447549427,0.550451326804557,0.212273456192238
"121-67","Heavy",2000,0.768,0.996770819415393,0.503080128842099,0.221595638845757,0.98608675513626,0.966268807449232,0.221668012368416,0.993904088929218,0.594426219476541,0.296486466859218
"121-68","Heavy",2000,0.7745,1.00596249860031,0.516033045216088,0.272704917689763,1.00148074236428,0.781034039524672,0.272854628743142,1.00168838011766,0.498959043923802,0.257585269243698
"121-69","Heavy",2000,0.775,1.04030432915934,0.379181787590097,0.231127528250943,1.0239572345716,0.839324792424076,0.231137115891561,1.09294132116366,0.431695666153951,0.190015294135991
"121-70","Heavy",2000,0.773,1.05584889782908,0.370196920981286,0.22094693021373,1.0505155132851,0.680890647539321,0.220938875174081,1.01198669435663,0.463393006100019,0.259563976662908
"121-71","Heavy",2000,0.7685,0.951757709965548,0.42293424977703,0.394044242797235,0.944386483075587,0.592579989745392,0.394143582499354,1.03495843584767,0.439392992532744,0.265700287109629
"121-72","Heavy",2000,0.7745,1.01069626760604,0.466012439514405,0.277368845887998,1.00798784213391,0.78024557870355,0.276980154535753,0.946934912457184,0.527035865101648,0.266553575233091
"121-73","Heavy",2000,0.766,1.01101217568172,0.523753082937935,0.170572925522983,0.995092538317819,1.03589580145244,0.171042350463412,0.973413008647134,0.588787355869163,0.2123072690732
"121-74","Heavy",2000,0.775,0.930103747069095,0.781349442150512,0.260115882614469,0.906369958137477,1.53676525178085,0.260590549371239,0.9865004847608,0.506288480037948,0.238014304229954
"121-75","Heavy",2000,0.764,0.981275268126008,0.625492336028486,0.248306603822657,0.958469409460906,1.16403271848705,0.247769575686002,0.985637508615636,0.489287526523206,0.273686694369625
"121-76","Heavy",2000,0.768,0.95739512575869,0.442078017918856,0.305075595114725,0.95117140105073,0.703458881453747,0.304637062635425,1.02711309524292,0.49062737904731,0.205856803583251
"121-77","Heavy",2000,0.764,0.981929622640064,0.441467280743146,0.302847373938181,0.968007501612421,0.828398743505344,0.303159701877589,1.02595268721703,0.476719996736276,0.250460690483657
"121-78","Heavy",2000,0.7705,0.983616197674924,0.446092212728768,0.23096226254951,0.96443258277465,0.983507334439462,0.230880103098616,0.943518647289068,0.568530488643294,0.325581760695196
"121-79","Heavy",2000,0.773,0.937725057195293,0.640789299521489,0.296224304594123,0.929638647862154,1.03110878499319,0.296105738356991,1.02078291885139,0.501988269809843,0.208330956745266
"121-80","Heavy",2000,0.769,0.953717706115501,0.657614405067073,0.213964463139854,0.934291205491637,1.1324994921933,0.213868099880452,0.980696384503202,0.626630134483643,0.262803402202501
"121-81","Heavy",2000,0.774,1.02358794385951,0.532118805061789,0.222807394461471,1.01863075248583,0.959298743830272,0.223366842744718,1.00244297193897,0.472047665041977,0.290821731209303
"121-82","Heavy",2000,0.768,0.993698217636993,0.573927010885665,0.196943311791747,0.983875140045679,1.01337603936604,0.196582834644819,0.9813956458279,0.51169424171418,0.25862420629344
"121-83","Heavy",2000,0.7645,1.09581741267167,0.209390094510878,0.189479617254706,1.09212949592718,0.386097242261452,0.189315914479337,0.949518778588399,0.437297313334902,0.31434661230525
"121-84","Heavy",2000,0.7755,1.05980004804506,0.233897101383531,0.250296464141429,1.05985902110327,0.416576426942141,0.25015404630134,0.896169312898249,0.647323181182956,0.348791924291368
"121-85","Heavy",2000,0.785,1.04248731691902,0.424338086462651,0.190105107048374,1.03124152787293,0.770681427804222,0.190030089013667,1.03287629619978,0.417582211778398,0.260431493293008
"121-86","Heavy",2000,0.7825,1.05077124094637,0.216943597094586,0.258720376944739,1.0277082219674,0.562136019047796,0.259178254253617,1.02450559755692,0.467357387717674,0.256873605985739
"121-87","Heavy",2000,0.782,0.99137248245325,0.45029185892088,0.239420046428998,0.968363262215518,0.911591851397061,0.238774417195532,0.998302270407824,0.41817166820987,0.27887517584744
"121-88","Heavy",2000,0.793,0.941930383907509,0.681819107308616,0.267655432972669,0.92116485538972,1.33985541484916,0.267949901472504,0.964113582588961,0.524644959105264,0.318414423056555
"121-89","Heavy",2000,0.777,0.999392296893334,0.277880153779081,0.339619817509179,0.987553806109124,0.536785371119789,0.339489906233307,1.00065210240466,0.436699260447332,0.218456090776473
"121-90","Heavy",2000,0.7665,1.02432384930876,0.523939292573609,0.235809556591188,1.02109141899905,0.797299504152097,0.235641145057745,1.01784335204114,0.567941160671327,0.211610275008646
"121-91","Heavy",2000,0.7905,1.03296128597447,0.486751515479534,0.216253814178293,1.02853920492011,0.977831265106563,0.217240792713066,0.994489587379039,0.499290274198482,0.233304929362454
"121-92","Heavy",2000,0.774,0.988511319147207,0.683403501417875,0.233621528199973,0.971986294455022,1.22154874777275,0.233720775405448,1.01221083214502,0.612957140550369,0.252132652027461
"121-93","Heavy",2000,0.7695,0.997930165642354,0.678906117553154,0.158883785565597,0.984090488318698,1.28628364404911,0.158848451453401,0.960757804301304,0.582051469220951,0.254519399351605
"121-94","Heavy",2000,0.7875,0.943863529183447,0.687773594241942,0.295658208150096,0.930135691732737,1.34474157113018,0.297036118048126,0.954248057561875,0.493999196618344,0.358316226248019
"121-95","Heavy",2000,0.783,1.01154569373983,0.417816335271741,0.237887044736547,0.996285351479725,0.778024676584227,0.237967351366113,0.973141719515058,0.477303594546173,0.27957812358608
"121-96","Heavy",2000,0.777,0.991664489021336,0.35711388846064,0.298794803997825,0.980470838314309,0.779623329297649,0.298234078192183,1.06006359951382,0.430494305889854,0.187443423115137
"121-97","Heavy",2000,0.763,0.972621796359976,0.570488195138846,0.245534010870652,0.956259616229459,0.944849581737106,0.24542628234403,1.07174788432669,0.514163289668775,0.144795277046184
"121-98","Heavy",2000,0.776,1.00862124177909,0.536163320870569,0.260866573406657,1.00188661795811,0.987619427960347,0.26070657939328,1.04652713048888,0.475101273611087,0.237548110844332
"121-99","Heavy",2000,0.763,1.00741376324951,0.316505805484922,0.297186261131839,0.993188578773549,0.700550543670289,0.296853452629726,0.980877849043756,0.523596960655597,0.346718069279412
"121-100","Heavy",2000,0.771,0.970743975989884,0.630359597921386,0.242426731574688,0.952998458226279,1.44257986020093,0.242712352787605,0.972563977163946,0.556268414923915,0.279775642581951
"122-1","Heavy",2000,0.783,1.0064901960491,0.492659893717588,0.232452281917947,0.98917118441721,0.98429124912627,0.23269305000525,1.01015286791623,0.523905943489281,0.207805694817404
"122-2","Heavy",2000,0.7685,0.981760224337998,0.364385621696009,0.245569991048473,0.96928532451124,0.704473868782312,0.245668355378893,1.0126639706395,0.477698511369512,0.239826407438356
"122-3","Heavy",2000,0.7765,0.922309491689496,0.625750992400223,0.29967362105327,0.902094857222357,1.20012500989011,0.299642356971626,0.983767346583817,0.527971217183851,0.238623691608171
"122-4","Heavy",2000,0.7795,1.01115068163743,0.376491236375789,0.318560038502239,1.0041133310655,0.65524489512756,0.318162855888301,0.986350748507936,0.500297704554054,0.251822816082798
"122-5","Heavy",2000,0.7655,0.994797965008579,0.584795800557372,0.27410852104553,0.983421006242573,1.23114236425126,0.273836202458731,1.02729103882096,0.429444894228907,0.265019230415269
"122-6","Heavy",2000,0.7785,1.02803339764143,0.418400272686535,0.286313606918328,1.02031257833041,0.674174504726706,0.286217415903706,1.03465323923787,0.540136338327992,0.186634870414574
"122-7","Heavy",2000,0.7785,1.0128054044504,0.430781828209695,0.250337953545235,1.00945973078599,0.738376673682507,0.250621892732522,0.984749756384098,0.527163389629996,0.21837260993922
"122-8","Heavy",2000,0.768,0.92754229403702,0.590869687260752,0.29713728281496,0.91864393840329,1.05866540423937,0.297485860960764,0.969692962413969,0.451567928177788,0.297608537941202
"122-9","Heavy",2000,0.7805,1.0402642309292,0.505075325093556,0.244821349354779,1.01876417339797,1.04478641339536,0.244692169089205,0.993095474344951,0.496698809936222,0.296751788697204
"122-10","Heavy",2000,0.7775,1.02117432970522,0.258591031394057,0.296371602902229,1.02160095147449,0.431729422792773,0.296364117519216,1.00543165493521,0.49223750974977,0.241545635537813
"122-11","Heavy",2000,0.79,0.972181142210654,0.445131739987467,0.32767115446564,0.96485078346725,0.855839906020269,0.327420216633229,1.01469006848437,0.477730196338366,0.313716795098465
"122-12","Heavy",2000,0.7765,0.953425806961338,0.661102862870683,0.286199896748084,0.941545932169401,1.00613209143824,0.285473290661528,0.954181721856793,0.423112587764129,0.264613818441235
"122-13","Heavy",2000,0.7705,0.960851445530323,0.635132713002973,0.248958629767376,0.947257807928381,1.04227499712691,0.248620706211003,1.00199189171045,0.5168133010481,0.18468883470484
"122-14","Heavy",2000,0.777,0.866476732377506,0.740442392041786,0.280149632932434,0.858210929868374,1.26756688670646,0.280753573578215,0.961844977438141,0.485033643997568,0.289567290403653
"122-15","Heavy",2000,0.761,0.874738520726511,0.64034403502122,0.270527035432015,0.863629417950032,1.16285019929315,0.27053601499639,0.9558815192137,0.489712443716654,0.253271950293084
"122-16","Heavy",2000,0.781,0.901139030623952,0.70106100889012,0.287186045496219,0.890922417427215,1.26275685147169,0.287433967953672,0.981154642316962,0.510136769616162,0.284406476143782
"122-17","Heavy",2000,0.768,1.0210602098763,0.378560756830546,0.221862290372129,1.01354118674074,0.704065384280604,0.222019628354276,1.00098955546217,0.531048728978797,0.198109865776475
"122-18","Heavy",2000,0.7715,0.966697863808902,0.45457816551539,0.320018602242522,0.951564221078308,0.941265859129989,0.320077869054671,0.991016465828788,0.54899914571742,0.236481884396573
"122-19","Heavy",2000,0.7765,1.06995620129622,0.301085283364394,0.196471195912569,1.07108589079978,0.501050701833365,0.196955765908409,1.03870653093157,0.470744371716915,0.226725866987393
"122-20","Heavy",2000,0.7875,0.996922929769821,0.482367499063968,0.328108794367504,0.981668231235807,0.997465509993868,0.328410889303723,1.0011832773764,0.478729814429884,0.174133581895433
"122-21","Heavy",2000,0.774,0.960143231901973,0.430862756354052,0.35353813009336,0.953415957663896,0.877536634709724,0.353642380975725,1.0073286929934,0.523120363284297,0.186222838351287
"122-22","Heavy",2000,0.78,1.04240906966643,0.304038363258809,0.250663318892688,1.04620010192379,0.584572398826605,0.250743987920839,0.992621678235492,0.514383717389468,0.229703747079645
"122-23","Heavy",2000,0.7775,1.04522765991833,0.352108672041484,0.229101913307841,1.03418800570575,0.582297968802942,0.229274882448926,1.01618646930373,0.441825869535513,0.269720343383808
"122-24","Heavy",2000,0.774,1.02724056536218,0.399078122779247,0.256852676027476,1.01964034213388,0.770512677427919,0.256440656555319,1.00142148884744,0.611768120847104,0.256997655261524
"122-25","Heavy",2000,0.7815,1.07934908727734,0.221954864513942,0.292166796207101,1.07496898325089,0.378310971544502,0.292269977283262,1.01065555513966,0.534559592105456,0.24917700627854
"122-26","Heavy",2000,0.7845,0.991678283941237,0.592197957327097,0.278189871859783,0.974092899568035,1.02352997089213,0.278082986643886,1.04300090924219,0.320481956259458,0.267394022264034
"122-27","Heavy",2000,0.7645,1.06756098261212,0.444471717321959,0.114261696472602,1.0549045912639,0.872652672614464,0.115076715246879,1.03947740629025,0.557723559582731,0.201162176764902
"122-28","Heavy",2000,0.772,1.00640501408769,0.470000664599557,0.301798129512003,1.00158970895597,0.854993663828104,0.301526367147171,1.03727851470435,0.454703543556507,0.231928596898406
"122-29","Heavy",2000,0.779,1.0243404139222,0.551157853668013,0.182663140012305,1.01151995712801,1.05065248985781,0.182404093043213,0.978912487481507,0.523249531138582,0.259013211399226
"122-30","Heavy",2000,0.785,0.958180220823729,0.588418008715758,0.241290285593725,0.94548545483261,1.15831960978254,0.240952763047025,1.02139698515838,0.50261660198096,0.243314453381693
"122-31","Heavy",2000,0.778,1.01799298017602,0.380971663764558,0.237693558009134,1.00985385238099,0.656115434411804,0.237726488607553,1.01234646851043,0.43187149189273,0.227705770682997
"122-32","Heavy",2000,0.772,0.97039605702424,0.652032695415929,0.241294910366366,0.945829332413947,1.33998679626612,0.242082609013712,0.964705448161725,0.494797304224382,0.29423202524136
"122-33","Heavy",2000,0.772,1.06084654640774,0.293260809076448,0.28028304307982,1.0484311524241,0.614316620751981,0.28063191577492,1.01665435115505,0.435427799068548,0.203401996926133
"122-34","Heavy",2000,0.76,1.00402605058433,0.472291190941711,0.307958425106128,0.990787517897433,0.894711934001601,0.308050529356338,0.965349672459735,0.569134758775833,0.257861681072292
"122-35","Heavy",2000,0.7705,0.950696862447869,0.528416883856107,0.318733333256729,0.936913711228739,0.957839662569391,0.318592130049806,1.00996246623671,0.548217077766462,0.247427329276417
"122-36","Heavy",2000,0.7835,0.951225283361357,0.594601294451301,0.257430020473843,0.937796578461247,1.06390852063865,0.256878942768213,1.01702827271,0.429771475349913,0.240270744232738
"122-37","Heavy",2000,0.764,1.01967129175675,0.460808860502822,0.229044528221604,1.01503765582194,0.87248743456062,0.229093448759052,0.938556073609548,0.466733695411852,0.346966100846694
"122-38","Heavy",2000,0.771,1.04071133628313,0.355833284500155,0.274188581014144,1.02761789705926,0.671408470007389,0.273665151578456,1.04280675625418,0.52436096675726,0.282059383106544
"122-39","Heavy",2000,0.771,1.08701856980748,0.299665577254973,0.214569842913334,1.08008061290571,0.58265530798343,0.214554282449311,0.980607603216188,0.472878511670947,0.235920681056631
"122-40","Heavy",2000,0.76,1.01989326555587,0.462675078097532,0.301638433743399,1.00892900245227,0.822515516459913,0.301458187850101,0.899441746054888,0.677769219359681,0.299454123761452
"122-41","Heavy",2000,0.7665,1.03222836140267,0.399725971313631,0.301394536634199,1.02458019178207,0.73788674195572,0.301404262697033,0.988099609261852,0.57043801056099,0.217157752726293
"122-42","Heavy",2000,0.7905,0.931449467439051,0.642600855856033,0.264807798340967,0.921773851160707,1.04783491329883,0.26503314682862,1.03700501916908,0.392099636129444,0.245313485841856
"122-43","Heavy",2000,0.783,1.04404503048218,0.328133177195469,0.255044491092178,1.03454239740222,0.64613866822449,0.2553395585163,1.01214603520395,0.427720655041637,0.273362906741966
"122-44","Heavy",2000,0.7605,1.0190120718601,0.438237025091854,0.293096677570911,1.00863502000829,0.819613995725642,0.29301057059328,0.957008215249583,0.537407780237867,0.238487242672508
"122-45","Heavy",2000,0.768,0.966170457863298,0.597277291641272,0.274646122824986,0.948200465358923,1.08221977616417,0.274434921026016,0.974664999455434,0.486320243451956,0.310311940548451
"122-46","Heavy",2000,0.7765,1.01319451151394,0.382102918160428,0.313121280530527,0.988736709645572,0.860635345274473,0.312760531541373,1.07454822121277,0.473101635246701,0.166849882198168
"122-47","Heavy",2000,0.7775,1.15012957761174,0.125100110615235,0.185495943611755,1.14454945190948,0.288337300877361,0.185416289873737,1.05610623946748,0.406025677925935,0.222710187301018
"122-48","Heavy",2000,0.782,0.972915934189964,0.475796803326186,0.305088058295813,0.956957946931764,0.872711582918745,0.304946282358869,0.975955545514218,0.560451728701058,0.223939124646365
"122-49","Heavy",2000,0.7735,0.969152709522779,0.507839754584947,0.301410205271436,0.960501350705128,0.845870562717232,0.301050377572467,0.962837526835584,0.429298332156138,0.285536615069144
"122-50","Heavy",2000,0.771,0.950633587612578,0.538006667060658,0.274818335525536,0.934175030845685,1.12302283952291,0.274376786758708,1.04398963987115,0.49913707176228,0.179959237606398
