"","sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"8169","11441-19","light",2000,20,0.158,1.02677910682091,0.475218067864309,0.248443304229227,1.05785082471549,0.478636091091897,0.285874301767243,0.0469263896099838,0.0664560274797076,0.0704394138759042,1.00658210290926,0.544262130240477,0.265296364703306,0.0468928053893384,0.0681048681132488,0.0653943396640235,306.61,2.22700000000077
"8170","11441-20","light",2000,20,0.1485,1.03289697089082,0.522081254714046,0.164675738541615,1.05278854626267,0.481973815842912,0.218848291139736,0.0456122822754365,0.0673550831749032,0.0671949264147381,1.03309710354607,0.508961793660468,0.183711269932805,0.0541029437429398,0.0652106956870013,0.0712524459424438,271.982,2.2510000000002
"8171","11441-21","light",2000,20,0.1665,0.933591294399971,0.524145525045683,0.266709501052397,0.954935852517398,0.538646788853264,0.287074947324585,0.054534284470983,0.0607398151048563,0.0619121849605006,0.918591436673117,0.573092025196342,0.251566616206924,0.0471238982134662,0.0531756094742248,0.0647655971489153,303.152,2.22299999999996
"8172","11441-22","light",2000,20,0.162,0.970594210921085,0.511539259633828,0.261326827645765,0.97631593678133,0.476275508640652,0.340408369147146,0.0706276230551351,0.100684508358815,0.0657188078333606,0.957793916356005,0.528693919739868,0.265157868046102,0.054533148830099,0.0612185286565196,0.0671374273661234,300.811,2.24099999999999
"8173","11441-23","light",2000,20,0.1685,0.991863199151189,0.51195503675313,0.208094897431333,1.00701931216884,0.477793434115396,0.270824104285558,0.049846425848814,0.0702114500574522,0.0666286074772212,0.995682411817665,0.513580374107868,0.219990727907392,0.0595935063083843,0.0580593579913757,0.0673028620074482,316.063,2.39499999999953
"8174","11441-24","light",2000,20,0.1775,0.976814309180804,0.545342656514407,0.254037000545497,1.0018116601814,0.520343435607225,0.30926010548956,0.050930387470141,0.0567136822676344,0.0713734720466627,0.985519888958787,0.559134764719627,0.261368204225742,0.0473356877848793,0.0585018141665623,0.0653532147093585,327.219,2.34199999999964
"8175","11441-25","light",2000,20,0.173,0.99781122861049,0.496722083146305,0.282313105767034,1.02225433537385,0.495165761147323,0.335240735028332,0.0455052293199745,0.0661159889053023,0.0641596843268789,0.987762170625505,0.553178133586074,0.28114573067531,0.0412282050495837,0.0671054430579388,0.0616481283849272,322.651,2.31999999999971
"8176","11441-26","light",2000,20,0.1765,1.00944524207587,0.490573500767933,0.230505621547381,1.01936757346558,0.472595106477333,0.29527181078664,0.0494839139717281,0.0692692932602617,0.0664061711103811,1.01316792317107,0.488624540805222,0.243675902566793,0.044843158310586,0.0587219106227246,0.0741978164730506,318.755,2.42399999999998
"8177","11441-27","light",2000,20,0.1755,1.03233630095131,0.437258401323922,0.264677613838512,1.0568875428607,0.398867912046467,0.305197571162425,0.049558282279902,0.0607548744534894,0.0656902604719164,1.02856518803876,0.442385960420856,0.252729505392586,0.0545910024131906,0.061186251822103,0.0603893570223702,317.152999999999,2.31000000000131
"8178","11441-28","light",2000,20,0.175,0.964125750377238,0.519814800537273,0.226200849646861,0.973863859561813,0.5360471370213,0.263918501250756,0.0489225782986245,0.0556912886793577,0.0632879666102116,0.951408832206561,0.581332855273903,0.224411612390819,0.0510198113168904,0.0606253229229394,0.0696076792991977,316.367,2.42399999999907
"8179","11441-29","light",2000,20,0.1575,1.06572988837577,0.448044062797093,0.229586555769307,1.07221482128297,0.427628772614351,0.280591427223199,0.0450598731783364,0.0594098811699096,0.0705273918826576,1.05996254841316,0.478053950020394,0.222050066860984,0.0514947906129801,0.0634165594445588,0.0586413082503535,286.453,2.17400000000089
"8180","11441-30","light",2000,20,0.1685,0.982339286982913,0.545445265746189,0.183747697372755,0.986871582121124,0.557175375776452,0.23587640121172,0.0459069409224537,0.0698790010028398,0.0658283168775049,0.958430870239322,0.592520336178227,0.181287633974478,0.0469064636314187,0.0633232398476165,0.0595629241139398,312.112999999999,2.27000000000044
"8181","11441-31","light",2000,20,0.158,0.995606802598836,0.459864925243634,0.23189453800164,1.01863263150381,0.397551835390267,0.278330410245177,0.0483488579287793,0.0653839926136524,0.0733785888288351,0.988221232627394,0.431309102814233,0.236550575034862,0.0445670456583344,0.0697846874467972,0.0720499749821733,292.711000000001,2.32400000000052
"8182","11441-32","light",2000,20,0.162,0.990896473158258,0.489836029060572,0.25624938351836,1.01183857687552,0.472305077131738,0.285072764636063,0.049426432092227,0.0589276249699455,0.0664069609681378,0.997429619076453,0.520099366592302,0.214120407078237,0.0513420658812159,0.0647728023223962,0.0784560682410548,295.892,2.19900000000052
"8183","11441-33","light",2000,20,0.1715,1.03759150685226,0.475230087865471,0.196490636997022,1.04936267224192,0.454533621039766,0.257415190816138,0.05235261369516,0.0761841769082587,0.0722115954101521,1.03145549420272,0.472111931476403,0.198791739226069,0.0549598375893304,0.0580325477527005,0.0806196342214395,319.536,2.32799999999952
"8184","11441-34","light",2000,20,0.179,0.995698173814801,0.555987737175123,0.304196847415052,1.02247662552668,0.505300986769608,0.353445091424333,0.04852466525654,0.071733882238295,0.0699234624961673,0.99442454872092,0.564358840063933,0.298600967529397,0.0446953888071958,0.0578349477085947,0.0678462874571711,331.014000000001,2.36099999999897
"8185","11441-35","light",2000,20,0.1655,0.992019352910184,0.532168214195585,0.252895325860912,1.01926950837753,0.449964170113635,0.313269138605736,0.0452977397218071,0.0551138400215646,0.0631722093235185,0.998539015396853,0.495424905594357,0.262646275921102,0.0501369477503616,0.0531374069979587,0.0709635132452088,299.785000000002,2.23799999999937
"8186","11441-36","light",2000,20,0.163,0.956678416015527,0.509831885377525,0.31075588945404,0.988976854182159,0.453855286112118,0.335881729148428,0.0502352342342931,0.0626105427870352,0.0680802969412275,0.965853560821542,0.483755877230099,0.311994290273071,0.0486810542075453,0.0585806452292912,0.0683499247458262,294.751,2.35900000000038
"8187","11441-37","light",2000,20,0.168,1.018486131804,0.481995306914028,0.282292515400678,1.04137348142977,0.467285319276058,0.327356844236913,0.0442871080851139,0.0651664554764213,0.0731396492792426,1.01937932936763,0.509350691782239,0.283192112164166,0.048425797818162,0.0721682089730233,0.0683665908796213,296.864000000001,2.28699999999844
"8188","11441-38","light",2000,20,0.175,0.966791272363026,0.522460983580209,0.287238519198863,1.01865072041631,0.453510226463056,0.341207026430513,0.0517707383705131,0.0750904990666768,0.0732718640680723,0.968001764455888,0.547063221617163,0.285167084732406,0.0527196177903807,0.0598639809772812,0.0627964915135563,313.645999999999,2.35899999999856
"8189","11441-39","light",2000,20,0.1695,1.01655950527279,0.512049703910106,0.213352104839148,1.05428554199329,0.428648297872151,0.266479272910965,0.0469725905276528,0.0709836581950714,0.0617971200536996,1.02131401922641,0.50791041873954,0.203576020206478,0.040981026730733,0.0704462594493638,0.0590018686428491,326.401,2.39600000000064
"8190","11441-40","light",2000,20,0.167,0.962249427649124,0.502967700879978,0.272998958519427,0.98604532778985,0.479424860244929,0.306820045346662,0.0546155910919873,0.0786369408487319,0.0672490602688572,0.962307690907757,0.508097896097845,0.285550558738265,0.0498252058791882,0.0606124996146122,0.0762498531268006,301.724,2.25
"8191","11441-41","light",2000,20,0.168,0.997631461363651,0.569102536582654,0.214439178621024,1.03837320996029,0.485607206536048,0.280872123766913,0.053866972229805,0.075421439860044,0.0709269863842314,0.99234495750673,0.592389569534951,0.195165946337176,0.0447692346671018,0.0674327502520382,0.0630256650633453,314.66,2.25200000000041
"8192","11441-42","light",2000,20,0.1625,1.04232988652274,0.466014453192314,0.21732851345071,1.06887231785287,0.442663220132956,0.262451882285809,0.0550871443341363,0.0711854097381321,0.0654360607006609,1.05724168351571,0.491355085326721,0.190486404938028,0.0464504959403826,0.0605156838385931,0.0630677269884181,294.964,2.29700000000048
"8193","11441-43","light",2000,20,0.161,1.02953460287195,0.431136026201001,0.271456398744503,1.04868547958244,0.363553024884578,0.326515153807496,0.044338431661824,0.0729321294518429,0.0604264823061982,1.03469428654562,0.408693101254797,0.278168213076203,0.0490737866575965,0.0511653403588298,0.0660337800847513,291.575999999999,2.34300000000076
"8194","11441-44","light",2000,20,0.156,0.956674081345717,0.557764341013736,0.239047701321205,1.0154662131677,0.42952028715743,0.288559630560165,0.0529991698663219,0.082710631373448,0.0585086766188939,0.957085923207357,0.517716267038568,0.261204740822544,0.0457582772547553,0.0853650947071193,0.0549356577601291,287.693000000001,2.1880000000001
"8195","11441-45","light",2000,20,0.1795,0.973868181475966,0.522962508449406,0.297911459317211,0.989780857619584,0.515779414325445,0.3436538434838,0.0476637537829007,0.0673667233492161,0.0568798643490436,0.975718183368458,0.519198761419115,0.289393303505115,0.0450748470209744,0.059554036902494,0.0683479563785965,332.781000000001,2.46999999999935
"8196","11441-46","light",2000,20,0.1545,0.948684073331718,0.487179526712992,0.337434799096527,0.964251392469655,0.472557177047233,0.380437487305793,0.0490102209688792,0.0682160738278934,0.0640834472640623,0.932055351105486,0.53126012548647,0.334564494141357,0.0438906010956185,0.0541506466312389,0.068972914003585,282.783000000001,2.16799999999967
"8197","11441-47","light",2000,20,0.187,1.01870208472004,0.504779409380982,0.220063023707207,1.02230862835115,0.557470579438388,0.244476398813307,0.0463764560644013,0.0667800432221736,0.0688015916263612,0.984224402137939,0.609302190361539,0.209442809582122,0.0443898701660137,0.0642079730213178,0.0648237732483248,327.08,2.55600000000049
"8198","11441-48","light",2000,20,0.1695,0.986158533866342,0.513996216168277,0.256338603191909,1.0446893577652,0.401551347478832,0.291525409013479,0.0526823713550099,0.0765984782655299,0.0652628974340633,1.01638001182205,0.428176587223155,0.272685018286264,0.0500231339944497,0.0652627273168698,0.0713076069440785,312.689,2.26699999999983
"8199","11441-49","light",2000,20,0.1735,0.945706579747759,0.479376809912523,0.33705220274566,0.972550985784616,0.428763932725106,0.38318009482326,0.050326332199962,0.061273310336418,0.0640266148299032,0.948907503735856,0.459162453758912,0.326215854844195,0.0447984500142222,0.0652225686921216,0.0588652410025865,318.802000000001,2.41700000000128
"8200","11441-50","light",2000,20,0.1665,1.01001394040038,0.481346455434684,0.274344430640388,1.02464249097961,0.478256931928174,0.334788437755317,0.0500311059426379,0.0770669114838642,0.0658407707208227,0.998365142800605,0.542343268787228,0.283956244249396,0.054731446657468,0.0659636790026302,0.0673583206958185,303.766,2.36100000000079
"8201","11422-1","light",500,20,0.178,0.996311229471043,0.589784528513009,0.219095752173871,1.03505351715732,0.450754234033541,0.308737886247252,0.0954959867473068,0.098003674250635,0.135011740971965,0.991714398496644,0.613340269793122,0.245997481988282,0.096998179991095,0.130418549361409,0.130788818288432,53.358,0.603999999999985
"8202","11422-2","light",500,20,0.144,1.07502153460428,0.542143190301585,0.134567308940593,1.13961623081186,0.453986058743708,0.182394162432829,0.0930402742916111,0.139511863431292,0.137674836139915,1.07422393006593,0.588833056742733,0.117369693508394,0.0955987862158598,0.119779792776241,0.119858979204297,46.543,0.483000000000004
"8203","11422-3","light",500,20,0.148,0.957269448835704,0.456418241932615,0.312655148071736,0.998235264902196,0.399176308869177,0.33391489739339,0.0878505339863305,0.138073851151471,0.132368665016292,0.928005996906652,0.49915381701937,0.304498809888093,0.0884073071703397,0.133659966452883,0.117360509897607,47.095,0.562999999999988
"8204","11422-4","light",500,20,0.156,1.01343359511316,0.512112776817618,0.215916352852931,1.04280997513625,0.446918422726979,0.258331505132763,0.0901508669783051,0.10968797076206,0.140327648953749,1.01510360608145,0.53154157198143,0.207306334498319,0.0974248275428594,0.110640354628522,0.145728375624222,48.404,0.856999999999971
"8205","11422-5","light",500,20,0.192,0.968082997320046,0.61225875563688,0.287680712381394,0.990224609469763,0.582061353100674,0.335826030183743,0.0970340076347494,0.146189532795682,0.132356030886672,0.932915413348869,0.654482328275176,0.287655370543775,0.0950597741598122,0.122567507326793,0.125361690195886,63.525,1.25999999999999
"8206","11422-6","light",500,20,0.142,0.968735377211771,0.576687239677748,0.289547571632062,0.968024385486218,0.606179328958175,0.357434816238004,0.0890069304210954,0.155609980506836,0.11191443198486,0.94776481182963,0.679815100348994,0.297966759184497,0.0970786743471284,0.147036338244131,0.130167132809693,45.4240000000001,0.550999999999931
"8207","11422-7","light",500,20,0.184,1.05164239791333,0.573505439084414,0.00409771376401923,1.09068101260426,0.453331534874988,0.0775863932549543,0.109005593092751,0.112152402415437,0.141235737548953,1.05159264858909,0.619886755267585,0.00419924970523337,0.112108820587849,0.13184501675057,0.151366764415662,57.6030000000001,0.535000000000082
"8208","11422-8","light",500,20,0.168,0.996820563862174,0.430509723167714,0.351272392197504,1.03063402370149,0.256594700898938,0.424445601346987,0.0907357889063831,0.153117236348562,0.144621309241079,1.01359667658897,0.367335852230507,0.377524291037943,0.103692332600261,0.14274149391121,0.1338611120306,53.8630000000001,0.589000000000055
"8209","11422-9","light",500,20,0.174,0.976665172405093,0.469477028294882,0.358037375172542,0.989228978521984,0.449747500333974,0.358302676657288,0.0930263368934694,0.13682602112962,0.133455684892107,0.989973081222897,0.465411079040387,0.376384542651819,0.11241289626929,0.144819334075491,0.132876233627674,56.314,0.567999999999984
"8210","11422-10","light",500,20,0.18,0.99304992203615,0.461645121313855,0.196020600199157,1.04768616125072,0.342455185319722,0.2461804705991,0.0891486878149398,0.116370609219901,0.124000703335734,1.0096837050161,0.47249039581915,0.180354669588091,0.0880400722307593,0.119380771300052,0.122684427826834,59.8630000000001,0.962999999999965
"8211","11422-11","light",500,20,0.188,0.917221678295548,0.591838021792547,0.490189748362272,0.941801288772781,0.499081266292977,0.565411353770711,0.118398936390465,0.14615453705076,0.13258470371506,0.89711944341854,0.627977278780089,0.48664936611589,0.106555087041046,0.148578863752135,0.142352292421664,61.5390000000001,0.614000000000033
"8212","11422-12","light",500,20,0.184,1.09471611437884,0.480510952236367,0.193204355682696,1.1027074259398,0.531239087266278,0.214549464116086,0.106586046591089,0.119496262551689,0.138339755384298,1.09330724998799,0.529981618662665,0.189355677459141,0.129697115685458,0.12487395571641,0.128804310635978,57.739,0.611000000000104
"8213","11422-13","light",500,20,0.192,1.04418060810448,0.486744770361832,0.326533357810736,1.06497726823961,0.451851755963812,0.384249531505007,0.0939274721962401,0.139351813330092,0.12247595991585,0.983138485256192,0.590350194635491,0.350739785967502,0.120250549217571,0.137728551223291,0.128363087327805,59.847,0.550999999999931
"8214","11422-14","light",500,20,0.152,0.971701681257341,0.442413859867216,0.402137308660676,1.00390465258988,0.402254685025642,0.429877349021389,0.0983430041364901,0.129532380765535,0.134655400972963,0.974618163900876,0.451416668059618,0.399601800488365,0.0899829902325681,0.137429230393602,0.144948674428486,50.9289999999999,0.563000000000102
"8215","11422-15","light",500,20,0.148,0.973533694462175,0.338093775705473,0.400504180284866,0.983876355634549,0.28440279973566,0.446156974570256,0.0999703558109069,0.144766957775564,0.131330968840709,0.979610888979918,0.337779874746985,0.381376043803704,0.0961570544629243,0.149342564557845,0.130254385552491,45.9100000000001,0.625999999999976
"8216","11422-16","light",500,20,0.164,1.07028561617254,0.517304670482729,0.23800927502144,1.10444187755997,0.491856929477832,0.235008851518441,0.0918773449991741,0.120106910498284,0.106942937016192,1.09068457439881,0.476847259367951,0.222454566334936,0.0942490376572563,0.126129087080229,0.142947782101609,53.145,0.823000000000093
"8217","11422-17","light",500,20,0.17,0.955464869115662,0.56054392990562,0.269025498203389,0.980389088168059,0.434824808411807,0.357635397032246,0.088372883330593,0.100488357332454,0.130027159441353,0.94558768124881,0.560007053354318,0.311319240333929,0.0959921326061457,0.12964249348728,0.132309537583229,55.8929999999998,0.582999999999856
"8218","11422-18","light",500,20,0.154,0.858505362013124,0.601928275244077,0.376972542442964,0.895788598435976,0.571780266756094,0.387540113342291,0.101520917741546,0.157621144223031,0.150310283629954,0.833536063187799,0.636804997606543,0.410034330548502,0.107422064137981,0.146600498288462,0.127586843598939,46.848,0.868999999999915
"8219","11422-19","light",500,20,0.174,0.968239059080969,0.586583308881671,0.253419832855081,0.980115841190343,0.518991729567805,0.345663960017882,0.0983676100902695,0.0968121764870212,0.139296191870026,0.964907398341789,0.658184735901531,0.250675244226555,0.100379399404648,0.115538023059152,0.151964748011026,58.7089999999998,0.979000000000042
"8220","11422-20","light",500,20,0.138,0.854909125513973,0.610287338064609,0.235025935606319,0.874883663324589,0.563143217128811,0.249791337230652,0.123075851703609,0.169662886317627,0.139356085656084,0.892807030516741,0.621420463614769,0.193400581976963,0.121304762454972,0.164933489322883,0.146053349468496,43.4949999999999,0.551999999999907
"8221","11422-21","light",500,20,0.182,0.978132885234438,0.486209312272091,0.272311563005518,1.00858692390501,0.33889111590732,0.387643145017997,0.0976687420354174,0.115484751841158,0.139115303045891,1.00782984256918,0.390615157992086,0.345947471701587,0.0943222593016557,0.120338805549318,0.130882514014396,57.0939999999998,0.634000000000015
"8222","11422-22","light",500,20,0.182,0.964826529073532,0.533551787383741,0.336537441550799,1.01235667381933,0.395040728670141,0.390171492630745,0.101432458223194,0.126961185448605,0.108329836008085,0.972780187997836,0.458029316297176,0.356137891793599,0.102173063409271,0.125644365648627,0.179405805550439,56.2729999999999,0.989000000000033
"8223","11422-23","light",500,20,0.144,0.992163065052619,0.584251578556954,0.261817981657804,0.997492666011034,0.574710623256034,0.304714767909639,0.0892986725891716,0.118234186484151,0.135779988297455,0.973249347986829,0.636690298025564,0.240178732189991,0.0862144076769867,0.133193775866598,0.132397191519768,45.768,0.911000000000058
"8224","11422-24","light",500,20,0.18,1.00586855821539,0.358900601522206,0.324879453174274,0.995706968268757,0.378269233624216,0.380826784203309,0.082238946766407,0.111497667561932,0.112947780319828,0.978251021847814,0.444371405652935,0.310149641345071,0.0954456686502117,0.125055475707243,0.160080547270849,60.009,0.979000000000042
"8225","11422-25","light",500,20,0.172,1.05156547929503,0.56554443345413,0.0784013222746638,1.07090718850014,0.473940569854005,0.132044339165193,0.0941800073149339,0.106079830810811,0.139463443943056,1.0637523641634,0.484188096476104,0.107174139486508,0.105825482986324,0.104991585246118,0.159519203773456,56.54,0.954000000000178
"8226","11422-26","light",500,20,0.17,1.05035367417935,0.366259287184119,0.284604138985069,1.07336507692082,0.30955981973257,0.322757651380539,0.0887142955282272,0.118751023772616,0.112883752743465,1.03803856934375,0.384195627487152,0.298741234046263,0.0904769814992246,0.153234143121892,0.125185977016366,55.7399999999998,0.957999999999856
"8227","11422-27","light",500,20,0.164,0.918426233800028,0.528203136555111,0.349757663644369,0.941374376699777,0.512148787950791,0.363402498645824,0.0840236380910672,0.124445757628128,0.116581321475601,0.937655508032876,0.459982367934962,0.335935491843108,0.0887564345293152,0.110212659331515,0.167055047267179,52.299,0.848999999999933
"8228","11422-28","light",500,20,0.218,0.844163033661259,0.532400283668096,0.377862125546234,0.850435026548916,0.55021813709729,0.41776107755846,0.0993752888459221,0.107373765400179,0.13237504107994,0.833370250276756,0.636259028419635,0.350643100315645,0.107860562594532,0.139142642694519,0.137746828087199,67.942,0.653999999999996
"8229","11422-29","light",500,20,0.166,0.926631541234657,0.517106814360478,0.390105484044773,0.970726311165567,0.432920840139933,0.434677301698686,0.0859756639500238,0.120064400134137,0.119896672103092,0.906120377031602,0.559322168533705,0.387689242916814,0.102283134981223,0.126654561886969,0.135096531130066,57.366,0.586999999999989
"8230","11422-30","light",500,20,0.18,0.976609035805494,0.508233936853921,0.303263806103922,1.03287782268828,0.374769402762377,0.361032483713858,0.0973165130495314,0.15114301704802,0.160767225587209,0.998125241380236,0.51084527123989,0.301068515164581,0.107150973658034,0.165197857474452,0.159723784427048,55.701,0.587999999999738
"8231","11422-31","light",500,20,0.162,1.09501784036182,0.540899822581778,0.162138433374988,1.10160407816447,0.500332600856467,0.206469652754594,0.105198193287193,0.114765892257473,0.144559144071373,1.05746739793963,0.629126188620791,0.165402913960418,0.0986541915764701,0.16769476871955,0.13136120625557,53.4349999999999,0.566000000000258
"8232","11422-32","light",500,20,0.17,0.994078286547938,0.478685414864606,0.249998508480029,1.00710950346476,0.383469308046883,0.288149563538907,0.0912581056530607,0.134013619517913,0.12207746407492,1.0116229252725,0.463540778591395,0.210551872564632,0.0894477467256449,0.129346775163852,0.134715366694742,55.3040000000001,0.717999999999847
"8233","11422-33","light",500,20,0.162,0.970623476767937,0.498898688936154,0.251793819172142,1.0287142161502,0.378889925887638,0.269606062054972,0.0935991188478846,0.0928913778540295,0.120210335063126,0.963458794383371,0.473148056183569,0.228960208813856,0.0917405124618133,0.101092005891475,0.126998353406879,53.1499999999996,0.709000000000287
"8234","11422-34","light",500,20,0.192,1.02067654598561,0.510526542233634,0.275790427676271,1.07906262993144,0.391243313181402,0.304868890068001,0.104382806251893,0.150174429866359,0.130668060079526,1.04754180029459,0.453326686261646,0.264303485954079,0.101595874057234,0.148316556898747,0.120483402697208,61.5750000000003,0.601999999999862
"8235","11422-35","light",500,20,0.154,1.00923215555049,0.437528522255026,0.422051503069405,1.0066132306908,0.405967392383233,0.491740811196331,0.0804170630227617,0.119441535560808,0.125029960768815,1.02022982068488,0.442631268578903,0.410786112064755,0.0804435068284539,0.110134364430578,0.116392228265595,50.884,0.54300000000012
"8236","11422-36","light",500,20,0.178,1.06038037845245,0.499858243437486,0.146194543435792,1.10460440838775,0.423279367338587,0.182564291703549,0.0963877796866786,0.169133202766139,0.140240755952831,1.0740016696912,0.483755051981921,0.133584090554004,0.0975375139057382,0.118372776785304,0.128115634697795,57.2629999999999,0.898000000000138
"8237","11422-37","light",500,20,0.154,1.03363846589788,0.571610293160329,0.067783630685085,1.0173471049133,0.620478427357036,0.152232484294545,0.115711256170318,0.126608603203077,0.161798700742481,1.00846107137225,0.599096634065228,0.104323559116906,0.131751562027754,0.140174140339829,0.151740273268597,49.866,0.541000000000167
"8238","11422-38","light",500,20,0.134,1.04054675815869,0.414704148151735,0.338696211034308,1.04074561975273,0.295510612063942,0.396668831395055,0.104784311957382,0.126316998620447,0.156229722603563,1.07744007803555,0.318365874731112,0.372697983290992,0.0877755850529151,0.167234264195894,0.146728755024902,40.1169999999997,0.677999999999884
"8239","11422-39","light",500,20,0.19,0.922039514455269,0.52279155742303,0.278272669635268,0.981057066134243,0.510280706509644,0.310495859830481,0.0845264822229983,0.126856431106282,0.112991379100703,0.939180346755931,0.5357495906654,0.253171691297156,0.0986020689764526,0.141752926550187,0.161905002253009,62.2979999999998,0.952000000000226
"8240","11422-40","light",500,20,0.156,0.835987363932298,0.501273283521181,0.466947616465718,0.806748908865562,0.607174436678413,0.5213996342098,0.103188754874925,0.133857378564058,0.151396962111728,0.789119746739297,0.648940229571403,0.487616670374703,0.0949677297399524,0.141269187838575,0.133416905480015,50.2840000000001,0.661000000000058
"8241","11422-41","light",500,20,0.188,0.997846984005216,0.619976952971019,0.188724877202337,1.06253355075443,0.428783826983989,0.245523664587353,0.0848682097352625,0.101513813572775,0.125720613399097,1.01421965760819,0.548682923633794,0.174313373224383,0.0957666094908046,0.135122521724014,0.135336936120999,56.788,0.88799999999992
"8242","11422-42","light",500,20,0.16,1.01848005003123,0.458608188729263,0.174296627381189,1.03084552763193,0.449038327556964,0.188053441075586,0.0855505712017929,0.12661777634468,0.132860434217523,0.985468074525945,0.576929792247029,0.11745630298466,0.102763213429253,0.126406294582255,0.142512621714406,43.5950000000003,0.550999999999931
"8243","11422-43","light",500,20,0.164,0.974105436610299,0.454877705152874,0.369746171190606,0.989421717856697,0.451996954120316,0.435549114849685,0.0965223305840271,0.146318733197784,0.126622138141783,0.982063540908763,0.477365045215684,0.392527014166181,0.0955536581050063,0.135718209767867,0.13141078183396,52.9549999999999,0.871999999999844
"8244","11422-44","light",500,20,0.15,0.997071235276297,0.393327027346432,0.374171647342281,1.0202802216458,0.347976261663495,0.391898884526476,0.112004569335013,0.135746994576841,0.160923352719966,0.999652085817606,0.384628731480734,0.361292930540963,0.111339311624405,0.14810325387643,0.141862149817665,50.0650000000001,0.851000000000113
"8245","11422-45","light",500,20,0.164,0.947242540003085,0.511676333773643,0.291854824573639,0.955055256394277,0.525725987431924,0.313744902661337,0.0948508551977875,0.135878206072114,0.126740782689369,0.941419156859394,0.574400985084537,0.26641378657234,0.115292099720061,0.146185102818568,0.133174136740293,54.203,0.496999999999844
"8246","11422-46","light",500,20,0.172,1.15313894121547,0.435141158500996,0.132779265716586,1.14251554005171,0.559865075073287,0.131134777817324,0.0930679189566587,0.158373585044914,0.139797195557958,1.09731065562453,0.600493425442772,0.130124326960955,0.099403110270742,0.130478286517732,0.12977740089103,56.511,0.5649999999996
"8247","11422-47","light",500,20,0.168,1.02837032775516,0.484560277056827,0.201187639841446,1.05523721357267,0.422853375212535,0.267600734589279,0.0826637304644845,0.125696496385147,0.12523184473823,1.02968226146882,0.474843601278298,0.222488857964549,0.0841470491078973,0.117016034402815,0.14777236219399,50.1610000000001,0.876999999999953
"8248","11422-48","light",500,20,0.178,0.953374715244931,0.491616611746581,0.306984264640412,1.01039137980986,0.404179890027392,0.358080453502168,0.112045417891548,0.108743603423931,0.126218385528654,0.971751448119318,0.474329387591643,0.269724931671006,0.0884554606507066,0.120922202384726,0.125733838139756,56.7960000000003,0.865999999999985
"8249","11422-49","light",500,20,0.154,1.11305310639939,0.443956448386231,0.138285177167651,1.12101233986339,0.426746620528222,0.185581883178697,0.0948939446257902,0.10028279882856,0.137389692129195,1.13878280047236,0.473776947359953,0.109039266004942,0.106971211083858,0.125889327179243,0.137698195612692,47.596,0.541999999999916
"8250","11422-50","light",500,20,0.184,1.00054643434758,0.566802387740305,0.323748405711186,0.995583236529419,0.670972664316227,0.396489769003466,0.0852422653248085,0.160960095126167,0.130562688011064,0.979478475483668,0.669711162436185,0.35000274805905,0.0956967311064493,0.145186299865455,0.153213949847879,54.6680000000001,0.592999999999847
"8251","11423-1","light",500,20,0.168,0.926126515552247,0.591112548294709,0.236196121036179,0.945646513385174,0.492421083709848,0.301825410707601,0.0818372411523896,0.140252434912979,0.115941101703353,0.963475295031544,0.586608167416537,0.17367577520541,0.074115203969172,0.0992700729988292,0.115077199523701,43.869,0.47399999999999
"8252","11423-2","light",500,20,0.172,0.946727459129986,0.465570927655572,0.293594710513435,0.990983189790543,0.406074521539564,0.310388682449354,0.095035454877765,0.0949337031222103,0.132413627506155,0.961127608693469,0.451022677335504,0.275741116351921,0.0816182557700149,0.104009514966441,0.111450040413252,45.812,0.483000000000004
"8253","11423-3","light",500,20,0.16,0.997546276484899,0.595890585859304,0.166114671562962,1.02591676167263,0.587319741719006,0.212324047403876,0.111723661357537,0.150946937412603,0.144651254224509,0.977007869939668,0.741416684864578,0.167577379044561,0.103227192401517,0.135048218913378,0.14489106057858,44.476,0.460999999999956
"8254","11423-4","light",500,20,0.16,1.03759788379581,0.421608884788025,0.205595834912896,1.03021654642354,0.396368260410702,0.290956130496703,0.0920416217071741,0.156894634109075,0.111934559537209,1.03002378435979,0.474723184250179,0.217297685092348,0.0883750724720208,0.150458579883689,0.108565743889442,42.886,0.465000000000032
"8255","11423-5","light",500,20,0.178,1.00082793768349,0.575564019246316,0.27580598749268,1.04350567925011,0.465852523081048,0.337276834436947,0.0894852222273823,0.128275037350976,0.152182501895617,1.00000191286573,0.537646432659618,0.312990803321693,0.11218458870186,0.111359743941183,0.157401112812719,47.3920000000001,0.48599999999999
"8256","11423-6","light",500,20,0.172,0.935354582865361,0.565252660951433,0.229679088508027,0.98234731358647,0.540429050774868,0.255490474855233,0.0910779695107914,0.104702145450745,0.121441058699478,0.932586275927672,0.597147924995444,0.226049636890101,0.104612229569178,0.115678103434358,0.128329039426968,47.778,0.483999999999924
